asuntoId,diputadoId,bloqueId,voto
1306,73,172,1
1306,74,69,1
1306,75,69,1
1306,77,67,0
1306,84,67,0
1306,94,172,1
1306,95,123,3
1306,98,67,0
1306,105,67,0
1306,109,172,1
1306,112,67,0
1306,116,172,1
1306,118,67,0
1306,121,136,1
1306,123,67,0
1306,128,69,1
1306,129,67,0
1306,131,67,0
1306,132,165,1
1306,137,67,1
1306,152,67,0
1306,154,103,0
1306,158,172,1
1306,159,67,0
1306,160,69,1
1306,161,54,0
1306,165,178,1
1306,167,172,1
1306,176,67,0
1306,182,69,1
1306,196,142,1
1306,198,67,0
1306,199,67,0
1306,201,69,1
1306,202,67,0
1306,203,18,3
1306,209,172,1
1306,210,66,0
1306,214,172,1
1306,218,67,0
1306,223,67,0
1306,229,172,1
1306,231,67,0
1306,234,67,0
1306,235,123,1
1306,236,67,0
1306,239,67,0
1306,247,103,0
1306,248,18,1
1306,251,67,0
1306,252,67,0
1306,255,67,0
1306,260,123,1
1306,263,172,1
1306,267,69,1
1306,268,123,1
1306,271,67,0
1306,282,67,0
1306,288,172,1
1306,289,169,1
1306,292,37,1
1306,294,69,1
1306,296,67,0
1306,297,18,1
1306,305,67,0
1306,311,67,0
1306,312,67,0
1306,315,67,0
1306,320,93,1
1306,321,67,0
1306,325,84,1
1306,332,67,0
1306,337,172,1
1306,344,117,1
1306,348,172,1
1306,349,38,1
1306,352,67,0
1306,353,67,0
1306,360,67,0
1306,367,172,1
1306,368,67,0
1306,370,69,1
1306,372,67,0
1306,378,172,3
1306,382,149,0
1306,390,152,0
1306,392,172,1
1306,393,28,1
1306,394,67,0
1306,402,67,0
1306,406,69,1
1306,410,67,0
1306,413,67,0
1306,417,67,0
1306,422,28,1
1306,423,102,0
1306,426,172,1
1306,428,67,0
1306,433,69,1
1306,435,67,0
1306,436,67,0
1306,437,67,0
1306,438,172,1
1306,446,172,1
1306,458,136,1
1306,461,67,0
1306,463,67,0
1306,471,67,0
1306,474,67,0
1306,475,67,0
1306,485,67,0
1306,486,103,3
1306,489,109,0
1306,490,109,0
1306,496,67,0
1306,497,54,0
1306,502,67,0
1306,503,177,1
1306,516,169,1
1306,530,109,0
1306,531,172,3
1306,538,67,0
1306,539,172,1
1306,541,67,0
1306,547,67,0
1306,551,67,0
1306,554,29,0
1306,562,67,0
1306,566,84,1
1306,573,67,0
1306,587,67,0
1306,591,169,1
1306,606,136,1
1306,609,172,3
1306,632,53,1
1306,634,172,1
1306,637,67,0
1306,639,136,1
1306,647,53,1
1306,653,67,0
1306,654,67,0
1306,662,67,0
1306,664,136,1
1306,667,84,1
1306,674,58,1
1306,675,67,0
1306,678,67,0
1306,694,67,0
1306,698,173,1
1306,700,67,1
1306,702,69,1
1306,703,67,0
1306,709,54,0
1306,710,67,0
1306,711,172,1
1306,720,136,1
1306,722,168,1
1306,723,54,0
1306,726,151,0
1306,728,67,0
1306,730,172,1
1306,732,67,0
1306,733,67,0
1306,739,67,0
1306,743,69,1
1306,745,169,1
1306,757,54,0
1306,763,84,1
1306,768,69,1
1306,775,67,0
1306,777,67,0
1306,778,67,0
1306,786,18,1
1306,788,67,0
1306,790,67,0
1306,792,136,1
1306,797,67,1
1306,800,172,3
1306,803,37,1
1306,806,157,1
1306,807,69,1
1306,809,67,0
1306,814,109,0
1306,816,123,3
1306,818,18,1
1306,819,67,0
1306,821,67,0
1306,822,119,0
1306,830,169,1
1306,832,67,0
1306,834,67,0
1306,835,67,0
1306,837,173,1
1306,838,67,0
1306,839,67,0
1306,841,79,3
1306,842,119,0
1306,849,34,3
1306,851,172,1
1306,866,67,0
1306,875,69,1
1306,877,54,0
1306,881,109,3
1306,882,172,1
1306,884,67,0
1306,893,67,0
1306,895,172,3
1306,908,136,1
1306,911,67,0
1306,915,67,0
1306,922,67,0
1306,926,173,1
1306,927,142,3
1306,928,67,0
1306,935,67,0
1306,939,84,1
1306,941,172,1
1306,954,18,1
1306,955,69,1
1306,956,67,0
1306,961,67,0
1306,965,136,1
1306,974,136,1
1306,978,172,1
1306,980,67,0
1306,987,53,1
1306,989,172,1
1306,997,58,0
1306,1003,69,1
1306,1004,67,0
1306,1005,67,0
1306,1008,53,1
1306,1015,70,0
1306,1018,172,1
1306,1019,67,0
1306,1021,67,0
1306,1022,67,3
1306,1023,123,1
1306,1025,67,0
1306,1031,67,0
1306,1032,67,0
1345,12,54,0
1345,23,172,1
1345,25,69,1
1345,29,172,1
1345,30,67,0
1345,38,172,1
1345,42,53,1
1345,43,136,1
1345,44,67,0
1345,46,172,1
1345,47,172,1
1345,51,69,1
1345,60,67,0
1345,66,142,1
1345,69,67,0
1345,73,172,1
1345,74,69,1
1345,75,69,1
1345,77,67,0
1345,84,67,0
1345,94,172,1
1345,95,123,1
1345,98,67,0
1345,105,67,0
1345,109,172,1
1345,112,67,0
1345,116,172,1
1345,118,67,0
1345,121,136,3
1345,123,67,0
1345,128,69,1
1345,129,67,0
1345,131,67,0
1345,132,165,1
1345,137,67,1
1345,152,67,0
1345,154,103,1
1345,158,172,1
1345,159,67,0
1345,160,69,1
1345,161,54,0
1345,165,178,1
1345,167,172,1
1345,176,67,0
1345,182,69,3
1345,196,142,3
1345,198,67,0
1345,199,67,0
1345,201,69,1
1345,202,67,0
1345,203,18,1
1345,209,172,1
1345,210,66,0
1345,214,172,3
1345,218,67,0
1345,223,67,0
1345,229,172,1
1345,231,67,0
1345,234,67,0
1345,235,123,1
1345,236,67,0
1345,239,67,0
1345,247,103,0
1345,248,18,3
1345,251,67,0
1345,252,67,0
1345,255,67,0
1345,260,123,1
1345,263,172,1
1345,267,69,1
1345,268,123,1
1345,271,67,0
1345,282,67,0
1345,288,172,1
1345,289,169,1
1345,292,37,1
1345,294,69,1
1345,296,67,0
1345,297,18,1
1345,305,67,0
1345,311,67,0
1345,312,67,0
1345,315,67,0
1345,320,93,1
1345,321,67,0
1345,325,84,1
1345,332,67,0
1345,337,172,3
1345,344,117,1
1345,348,172,1
1345,349,38,1
1345,352,67,0
1345,353,67,0
1345,360,67,0
1345,367,172,3
1345,368,67,0
1345,370,69,1
1345,372,67,0
1345,378,172,1
1345,382,149,0
1345,390,67,0
1345,392,172,1
1345,393,28,1
1345,394,67,0
1345,402,67,0
1345,406,69,3
1345,410,67,0
1345,413,67,0
1345,417,67,0
1345,422,28,1
1345,423,102,0
1345,426,172,1
1345,428,67,0
1345,433,69,1
1345,435,67,0
1345,436,67,0
1345,437,67,0
1345,438,172,1
1345,446,172,1
1345,458,136,1
1345,461,67,0
1345,463,67,0
1345,471,67,0
1345,474,67,0
1345,475,67,0
1345,485,67,0
1345,486,103,0
1345,489,109,0
1345,490,109,0
1345,496,67,0
1345,497,54,0
1345,502,67,0
1345,503,177,1
1345,516,169,1
1345,530,109,0
1345,531,172,1
1345,538,67,0
1345,539,172,1
1345,541,67,0
1345,547,67,0
1345,551,67,0
1345,554,29,0
1345,562,67,0
1345,566,84,1
1345,573,67,0
1345,587,67,0
1345,591,169,1
1345,606,136,3
1345,609,172,3
1345,632,53,1
1345,634,172,1
1345,637,67,3
1345,639,136,1
1345,647,53,1
1345,653,67,0
1345,654,67,0
1345,662,67,0
1345,664,136,1
1345,667,84,1
1345,674,58,1
1345,675,67,0
1345,678,67,0
1345,694,67,0
1345,698,173,1
1345,700,67,1
1345,702,69,1
1345,703,67,3
1345,709,54,0
1345,710,67,0
1345,711,172,1
1345,720,136,1
1345,722,168,1
1345,723,54,0
1345,726,151,1
1345,728,67,0
1345,730,172,1
1345,732,67,0
1345,733,67,0
1345,739,67,0
1345,743,69,1
1345,745,169,1
1345,757,54,0
1345,763,84,1
1345,768,69,1
1345,775,67,0
1345,777,67,0
1345,778,67,0
1345,786,18,1
1345,788,67,0
1345,790,67,0
1345,792,136,1
1345,797,67,1
1345,800,172,1
1345,803,37,1
1345,806,157,3
1345,807,69,1
1345,809,67,0
1345,814,109,0
1345,816,123,1
1345,818,18,1
1345,819,67,0
1345,821,67,0
1345,822,119,0
1345,830,169,1
1345,832,67,0
1345,834,67,0
1345,835,67,0
1345,837,173,1
1345,838,67,0
1345,839,67,0
1345,841,79,3
1345,842,119,0
1345,849,34,1
1345,851,172,1
1345,866,67,0
1345,875,69,1
1345,877,54,0
1345,881,109,3
1345,882,172,1
1345,884,67,0
1345,893,67,0
1345,895,172,1
1345,908,136,1
1345,911,67,0
1345,915,67,0
1345,922,67,0
1345,926,173,1
1345,927,142,1
1345,928,67,0
1345,935,67,0
1345,939,84,3
1345,941,172,1
1345,954,18,1
1345,955,69,1
1345,956,67,0
1345,961,67,0
1345,965,136,1
1345,974,136,3
1345,978,172,1
1345,980,67,0
1345,987,53,1
1345,989,172,1
1345,997,58,0
1345,1003,69,3
1345,1004,67,0
1345,1005,67,0
1345,1008,53,1
1345,1015,70,0
1345,1018,172,1
1345,1019,67,0
1345,1021,67,0
1345,1022,67,3
1345,1023,123,1
1345,1025,67,0
1345,1031,67,0
1345,1032,67,0
1383,12,54,0
1383,23,172,3
1383,25,21,0
1383,29,172,0
1383,30,67,0
1383,38,172,0
1383,42,53,3
1383,43,136,0
1383,44,67,0
1383,46,172,0
1383,47,172,0
1383,51,78,0
1383,60,67,0
1383,66,142,0
1383,69,67,0
1383,73,172,0
1383,74,21,3
1383,75,69,3
1383,77,67,0
1383,84,67,0
1383,94,172,3
1383,95,123,0
1383,98,67,0
1383,105,67,0
1383,109,172,0
1383,112,67,0
1383,116,172,0
1383,118,67,0
1383,121,136,0
1383,123,67,0
1383,124,64,0
1383,128,21,0
1383,129,67,0
1383,131,67,0
1383,132,165,3
1383,137,67,0
1383,152,67,0
1383,154,103,0
1383,158,172,0
1383,159,67,0
1383,160,69,3
1383,161,54,0
1383,165,178,0
1383,167,172,0
1383,176,67,0
1383,182,78,3
1383,196,142,3
1383,198,67,0
1383,199,67,0
1383,201,78,3
1383,202,67,0
1383,203,18,3
1383,209,172,3
1383,210,67,0
1383,214,172,3
1383,218,67,0
1383,223,67,0
1383,229,172,0
1383,231,67,0
1383,234,67,0
1383,235,123,0
1383,236,67,0
1383,239,67,0
1383,247,103,0
1383,248,18,0
1383,251,67,0
1383,252,67,0
1383,255,67,0
1383,260,123,0
1383,263,172,3
1383,267,69,0
1383,268,123,3
1383,271,67,0
1383,282,67,0
1383,288,172,0
1383,289,169,3
1383,292,37,3
1383,294,69,3
1383,296,67,0
1383,297,18,3
1383,305,67,0
1383,311,67,0
1383,312,67,0
1383,315,67,0
1383,320,93,0
1383,321,67,0
1383,325,84,0
1383,332,67,0
1383,337,172,0
1383,344,117,3
1383,348,172,3
1383,349,38,0
1383,352,67,0
1383,353,67,0
1383,360,67,0
1383,367,172,3
1383,368,67,0
1383,370,69,3
1383,372,67,0
1383,378,172,0
1383,382,149,0
1383,390,67,0
1383,392,172,0
1383,393,28,0
1383,394,67,0
1383,402,67,0
1383,406,69,3
1383,410,67,0
1383,413,67,0
1383,417,67,0
1383,422,28,3
1383,423,102,3
1383,426,172,0
1383,428,67,0
1383,433,69,3
1383,435,67,0
1383,436,67,0
1383,437,67,0
1383,438,172,0
1383,446,172,0
1383,458,136,3
1383,461,67,0
1383,463,67,0
1383,471,67,0
1383,474,67,0
1383,475,67,3
1383,485,67,0
1383,486,103,0
1383,489,64,0
1383,490,64,0
1383,496,67,0
1383,497,54,0
1383,502,67,0
1383,503,177,3
1383,516,169,3
1383,530,64,0
1383,531,172,3
1383,538,67,0
1383,539,172,3
1383,541,67,0
1383,547,67,0
1383,551,67,0
1383,554,78,3
1383,562,67,0
1383,566,84,3
1383,573,67,0
1383,587,67,0
1383,591,169,0
1383,606,136,0
1383,609,172,0
1383,632,53,3
1383,634,172,0
1383,637,78,0
1383,639,136,0
1383,647,53,0
1383,653,67,0
1383,654,67,0
1383,662,67,0
1383,664,136,3
1383,667,84,0
1383,674,58,3
1383,675,67,0
1383,678,67,0
1383,694,67,0
1383,698,78,0
1383,700,67,3
1383,702,21,3
1383,703,78,3
1383,709,54,0
1383,710,67,0
1383,711,172,0
1383,720,136,3
1383,722,168,0
1383,723,54,0
1383,726,151,0
1383,728,67,0
1383,730,172,3
1383,732,67,0
1383,733,67,0
1383,739,67,0
1383,743,21,0
1383,745,169,0
1383,757,54,0
1383,763,84,0
1383,768,21,0
1383,775,67,0
1383,777,67,0
1383,778,67,0
1383,786,18,3
1383,788,67,0
1383,790,67,0
1383,792,136,3
1383,797,12,3
1383,800,172,3
1383,803,37,0
1383,806,21,0
1383,807,69,3
1383,809,67,0
1383,814,64,0
1383,816,123,0
1383,818,18,3
1383,819,67,0
1383,821,67,0
1383,822,119,0
1383,830,169,0
1383,832,67,0
1383,834,67,0
1383,835,67,3
1383,837,78,0
1383,838,67,0
1383,839,67,0
1383,841,78,3
1383,842,119,0
1383,849,34,0
1383,851,172,0
1383,875,69,3
1383,877,54,0
1383,881,64,3
1383,882,172,0
1383,884,67,0
1383,893,67,0
1383,895,172,0
1383,908,136,3
1383,911,67,3
1383,915,67,0
1383,922,67,0
1383,926,78,0
1383,927,142,3
1383,928,67,0
1383,935,67,0
1383,939,84,3
1383,941,172,3
1383,954,18,3
1383,955,69,3
1383,956,67,0
1383,961,67,0
1383,965,136,3
1383,974,136,3
1383,978,172,0
1383,980,67,0
1383,987,53,3
1383,989,172,0
1383,997,58,3
1383,1003,21,0
1383,1004,67,0
1383,1005,67,0
1383,1008,53,0
1383,1015,70,3
1383,1018,172,0
1383,1019,67,0
1383,1021,67,0
1383,1022,67,0
1383,1023,123,0
1383,1025,67,0
1383,1031,67,0
1383,1032,67,0
1440,12,54,0
1440,15,67,0
1440,44,67,0
1440,69,67,0
1440,77,67,0
1440,84,67,0
1440,96,67,0
1440,99,67,0
1440,105,67,0
1440,112,67,0
1440,1037,67,0
1440,129,67,0
1440,131,67,0
1440,152,67,0
1440,159,67,0
1440,172,67,0
1440,176,67,0
1440,184,67,0
1440,198,67,0
1440,199,67,0
1440,202,67,0
1440,207,67,0
1440,210,67,0
1440,217,67,0
1440,223,67,0
1440,234,67,0
1440,239,67,0
1440,247,103,0
1440,252,67,0
1440,282,67,0
1440,296,67,0
1440,305,67,0
1440,311,67,0
1440,312,67,0
1440,315,67,0
1440,321,67,0
1440,332,67,0
1440,352,67,0
1440,359,119,0
1440,360,67,0
1440,372,67,0
1440,394,67,0
1440,398,67,0
1440,399,67,0
1440,402,67,0
1440,413,67,0
1440,417,67,0
1440,428,67,0
1440,434,67,0
1440,435,67,0
1440,436,67,0
1440,437,67,0
1440,441,67,0
1440,453,67,0
1440,460,67,0
1440,461,67,0
1440,467,67,0
1440,471,67,0
1440,474,67,0
1440,475,183,0
1440,485,67,0
1440,489,67,0
1440,490,64,0
1440,496,67,0
1440,497,54,0
1440,502,67,0
1440,510,67,0
1440,514,67,0
1440,528,54,0
1440,530,64,0
1440,538,67,0
1440,541,67,0
1440,547,67,0
1440,551,67,0
1440,562,183,0
1440,587,67,0
1440,602,67,0
1440,605,67,0
1440,616,67,0
1440,623,67,0
1440,636,105,0
1440,646,67,0
1440,653,67,0
1440,654,67,0
1440,662,67,0
1440,675,67,0
1440,678,67,0
1440,694,67,0
1440,709,54,0
1440,723,54,0
1440,728,67,0
1440,732,67,0
1440,733,67,0
1440,739,67,0
1440,750,67,0
1440,757,54,0
1440,760,67,0
1440,772,67,0
1440,775,67,0
1440,777,67,0
1440,778,67,0
1440,788,67,0
1440,797,12,0
1440,806,73,0
1440,809,67,0
1440,814,64,0
1440,819,67,0
1440,821,183,0
1440,832,67,0
1440,835,183,0
1440,838,67,0
1440,839,67,0
1440,861,67,0
1440,873,67,0
1440,877,54,0
1440,888,103,0
1440,893,67,0
1440,895,172,0
1440,915,67,0
1440,919,67,0
1440,922,67,0
1440,928,67,0
1440,933,67,0
1440,935,67,0
1440,953,67,0
1440,961,67,0
1440,962,67,0
1440,980,67,0
1440,1004,67,0
1440,1005,67,0
1440,1007,103,0
1440,1025,67,0
1440,1031,67,0
1440,1032,183,0
1440,23,172,1
1440,25,21,1
1440,38,172,1
1440,61,21,1
1440,74,180,1
1440,85,179,1
1440,95,123,1
1440,97,172,1
1440,109,172,1
1440,117,179,1
1440,128,21,1
1440,135,123,1
1440,160,51,1
1440,165,179,1
1440,166,172,1
1440,167,172,1
1440,173,179,1
1440,182,78,1
1440,186,172,1
1440,205,161,1
1440,206,172,1
1440,211,175,1
1440,235,123,1
1440,240,172,1
1440,260,123,1
1440,263,172,1
1440,267,176,1
1440,268,123,1
1440,275,172,1
1440,277,78,1
1440,274,78,1
1440,293,78,1
1440,294,171,1
1440,300,144,1
1440,325,8,1
1440,327,25,1
1440,329,78,1
1440,336,78,1
1440,341,78,1
1440,378,172,1
1440,426,172,1
1440,442,172,1
1440,446,172,1
1440,449,78,1
1440,458,179,1
1440,472,179,1
1440,483,172,1
1440,487,78,1
1440,529,58,1
1440,539,172,1
1440,566,8,1
1440,582,81,1
1440,588,161,1
1440,598,179,1
1440,634,172,1
1440,637,78,1
1440,639,179,1
1440,641,78,1
1440,661,172,1
1440,700,12,1
1440,702,21,1
1440,711,172,1
1440,724,172,1
1440,755,172,1
1440,763,8,1
1440,771,78,1
1440,781,172,1
1440,792,179,1
1440,795,81,1
1440,800,172,1
1440,803,37,1
1440,816,123,1
1440,827,172,1
1440,851,172,1
1440,868,175,1
1440,882,172,1
1440,885,21,1
1440,903,179,1
1440,906,175,1
1440,908,179,1
1440,909,78,1
1440,911,128,1
1440,918,172,1
1440,926,78,1
1440,937,179,1
1440,945,179,1
1440,951,172,1
1440,959,172,1
1440,965,179,1
1440,968,179,1
1440,971,172,1
1440,974,179,1
1440,975,123,1
1440,977,78,1
1440,985,172,1
1440,987,53,1
1440,989,172,1
1440,1008,53,1
1440,1023,123,1
1440,66,143,2
1440,289,154,2
1440,320,93,2
1440,591,154,2
1440,830,154,2
1440,34,78,3
1440,43,179,3
1440,132,165,3
1440,149,102,3
1440,157,58,3
1440,203,20,3
1440,209,172,3
1440,251,67,3
1440,281,162,3
1440,288,172,3
1440,522,20,3
1440,543,162,3
1440,607,179,3
1440,609,172,3
1440,841,78,3
1440,889,20,3
1440,939,8,3
1440,956,67,3
1444,12,54,0
1444,15,67,0
1444,44,67,0
1444,69,67,0
1444,77,67,0
1444,84,67,0
1444,96,67,0
1444,105,67,0
1444,112,67,0
1444,1037,67,0
1444,129,67,0
1444,131,67,0
1444,152,67,0
1444,159,67,0
1444,172,67,0
1444,176,67,0
1444,184,67,0
1444,198,67,0
1444,199,67,0
1444,202,67,0
1444,207,67,0
1444,210,67,0
1444,217,67,0
1444,223,67,0
1444,234,67,0
1444,239,67,0
1444,251,67,0
1444,252,67,0
1444,282,67,0
1444,296,67,0
1444,305,67,0
1444,311,67,0
1444,312,67,0
1444,315,67,0
1444,321,67,0
1444,332,67,0
1444,352,67,0
1444,359,119,0
1444,360,67,0
1444,372,67,0
1444,394,67,0
1444,398,67,0
1444,399,67,0
1444,402,67,0
1444,413,67,0
1444,417,67,0
1444,428,67,0
1444,434,67,0
1444,435,67,0
1444,436,67,0
1444,437,67,0
1444,441,67,0
1444,453,67,0
1444,460,67,0
1444,461,67,0
1444,467,67,0
1444,471,67,0
1444,474,67,0
1444,475,183,0
1444,485,67,0
1444,489,67,0
1444,490,64,0
1444,496,67,0
1444,497,54,0
1444,502,67,0
1444,510,67,0
1444,514,67,0
1444,528,54,0
1444,530,64,0
1444,538,67,0
1444,541,67,0
1444,547,67,0
1444,551,67,0
1444,562,183,0
1444,587,67,0
1444,602,67,0
1444,605,67,0
1444,616,67,0
1444,623,67,0
1444,636,105,0
1444,646,67,0
1444,653,67,0
1444,654,67,0
1444,662,67,0
1444,675,67,0
1444,678,67,0
1444,694,67,0
1444,709,54,0
1444,723,54,0
1444,728,67,0
1444,732,67,0
1444,733,67,0
1444,739,67,0
1444,750,67,0
1444,757,54,0
1444,760,67,0
1444,772,67,0
1444,775,67,0
1444,777,67,0
1444,778,67,0
1444,788,67,0
1444,797,12,0
1444,806,73,0
1444,809,67,0
1444,814,64,0
1444,819,67,0
1444,821,183,0
1444,832,67,0
1444,835,183,0
1444,838,67,0
1444,839,67,0
1444,861,67,0
1444,873,67,0
1444,877,54,0
1444,893,67,0
1444,915,67,0
1444,919,67,0
1444,922,67,0
1444,928,67,0
1444,933,67,0
1444,935,67,0
1444,953,67,0
1444,961,67,0
1444,962,67,0
1444,980,67,0
1444,1004,67,0
1444,1005,67,0
1444,1025,67,0
1444,1031,67,0
1444,1032,183,0
1444,23,172,1
1444,25,21,1
1444,38,172,1
1444,43,179,1
1444,61,21,1
1444,66,143,1
1444,85,179,1
1444,95,123,1
1444,109,172,1
1444,117,179,1
1444,128,21,1
1444,132,165,1
1444,135,123,1
1444,157,58,1
1444,160,51,1
1444,165,179,1
1444,166,172,1
1444,167,172,1
1444,173,179,1
1444,182,78,1
1444,186,172,1
1444,203,20,1
1444,205,161,1
1444,206,172,1
1444,209,172,1
1444,211,175,1
1444,235,123,1
1444,240,172,1
1444,260,123,1
1444,267,176,1
1444,268,123,1
1444,275,172,1
1444,277,78,1
1444,274,78,1
1444,281,162,1
1444,288,172,1
1444,293,78,1
1444,294,171,1
1444,300,144,1
1444,325,8,1
1444,327,25,1
1444,329,78,1
1444,378,172,1
1444,426,172,1
1444,442,172,1
1444,446,172,1
1444,449,78,1
1444,458,179,1
1444,472,179,1
1444,483,172,1
1444,487,78,1
1444,522,20,1
1444,529,58,1
1444,539,172,1
1444,543,162,1
1444,566,8,1
1444,582,81,1
1444,588,161,1
1444,607,179,1
1444,609,172,1
1444,634,172,1
1444,637,78,1
1444,639,179,1
1444,641,78,1
1444,661,172,1
1444,700,12,1
1444,702,21,1
1444,711,172,1
1444,724,172,1
1444,755,172,1
1444,763,8,1
1444,771,78,1
1444,781,172,1
1444,792,179,1
1444,795,81,1
1444,800,172,1
1444,816,123,1
1444,827,172,1
1444,851,172,1
1444,868,175,1
1444,882,172,1
1444,885,21,1
1444,889,20,1
1444,895,172,1
1444,903,179,1
1444,908,179,1
1444,909,78,1
1444,911,128,1
1444,918,172,1
1444,926,78,1
1444,937,179,1
1444,939,8,1
1444,945,179,1
1444,959,172,1
1444,965,179,1
1444,968,179,1
1444,971,172,1
1444,974,179,1
1444,975,123,1
1444,985,172,1
1444,987,53,1
1444,989,172,1
1444,1007,103,1
1444,1008,53,1
1444,1023,123,1
1444,247,103,2
1444,289,154,2
1444,591,154,2
1444,830,154,2
1444,888,103,2
1444,34,78,3
1444,74,180,3
1444,97,172,3
1444,99,67,3
1444,149,102,3
1444,263,172,3
1444,320,93,3
1444,336,78,3
1444,341,78,3
1444,598,179,3
1444,803,37,3
1444,841,78,3
1444,906,175,3
1444,951,172,3
1444,956,67,3
1444,977,78,3
1447,12,54,0
1447,15,67,0
1447,44,67,0
1447,69,67,0
